YearTerm,Subject,Number
2016-sp,CS,460
2016-sp,CS,461
2016-sp,CS,463
2016-sp,CS,465
2016-sp,CS,466
2016-sp,CS,467
2016-sp,CS,484
2016-sp,CS,493
2016-sp,CS,494
2016-sp,CS,498
2016-sp,CS,498
2016-sp,CS,498
2016-sp,CS,498
2016-sp,CS,498
2016-sp,CS,498
2016-sp,CS,498
2016-sp,CS,498
2016-sp,CS,511
2016-sp,CS,512
2016-sp,CS,525
2016-sp,CS,533
2016-sp,CS,538
2016-sp,CS,546
2016-sp,CS,555
2016-sp,CW,243
2016-sp,CWL,114
2016-sp,DANC,100
2016-sp,DANC,100
2016-sp,DANC,100
2016-sp,DANC,101
2016-sp,DANC,107
2016-sp,DANC,112
2016-sp,DANC,112
2016-sp,EALC,130
2016-sp,EALC,222
2016-sp,EALC,365
2016-sp,ECE,110
2016-sp,ECE,110
2016-sp,ECE,110
2016-sp,ECE,110
2016-sp,ECE,120
2016-sp,ECE,120
2016-sp,ECE,120
2016-sp,ECE,205
2016-sp,ECE,206
2016-sp,ECE,206
2016-sp,ECE,206
2016-sp,ECE,210
2016-sp,ECE,210
2016-sp,ECE,210
2016-sp,ECE,210
2016-sp,ECE,220
2016-sp,ECE,220
2016-sp,ECE,220
2016-sp,ECE,220
2016-sp,ECE,307
2016-sp,ECE,310
2016-sp,ECE,310
2016-sp,ECE,311
2016-sp,ECE,311
2016-sp,ECE,311
2016-sp,ECE,313
2016-sp,ECE,313
2016-sp,ECE,313
2016-sp,ECE,313
2016-sp,ECE,313
2016-sp,ECE,316
2016-sp,ECE,316
2016-sp,ECE,317
2016-sp,ECE,329
2016-sp,ECE,329
2016-sp,ECE,329
2016-sp,ECE,329
2016-sp,ECE,330
2016-sp,ECE,330
2016-sp,ECE,333
2016-sp,ECE,340
2016-sp,ECE,340
2016-sp,ECE,340
2016-sp,ECE,340
2016-sp,ECE,340
2016-sp,ECE,342
2016-sp,ECE,342
2016-sp,ECE,343
2016-sp,ECE,343
2016-sp,ECE,343
2016-sp,ECE,343
2016-sp,ECE,343
2016-sp,ECE,361
2016-sp,ECE,385
2016-sp,ECE,391
2016-sp,ECE,395
2016-sp,ECE,398
2016-sp,ECE,398
2016-sp,ECE,402
2016-sp,ECE,411
2016-sp,ECE,417
2016-sp,ECE,418
2016-sp,ECE,420
2016-sp,ECE,431
2016-sp,ECE,441
2016-sp,ECE,445
2016-sp,ECE,453
2016-sp,ECE,454
2016-sp,ECE,457
2016-sp,ECE,473
2016-sp,ECE,481
2016-sp,ECE,483
2016-sp,ECE,485
2016-sp,ECE,486
2016-sp,ECE,490
2016-sp,ECE,498
2016-sp,ECE,515
2016-sp,ECE,534
2016-sp,ECE,546
2016-sp,ECE,549
2016-sp,ECE,550
2016-sp,ECON,102
2016-sp,ECON,102
2016-sp,ECON,102
2016-sp,ECON,102
2016-sp,ECON,102
2016-sp,ECON,102
2016-sp,ECON,102
2016-sp,ECON,102
2016-sp,ECON,102
2016-sp,ECON,102
2016-sp,ECON,102
2016-sp,ECON,102
2016-sp,ECON,102
2016-sp,ECON,102
2016-sp,ECON,102
2016-sp,ECON,102
2016-sp,ECON,102
2016-sp,ECON,102
2016-sp,ECON,102
2016-sp,ECON,102
2016-sp,ECON,102
2016-sp,ECON,102
2016-sp,ECON,102
2016-sp,ECON,102
2016-sp,ECON,102
2016-sp,ECON,102
2016-sp,ECON,102
2016-sp,ECON,102
2016-sp,ECON,102
2016-sp,ECON,102
2016-sp,ECON,102
2016-sp,ECON,102
2016-sp,ECON,102
2016-sp,ECON,103
2016-sp,ECON,103
2016-sp,ECON,103
2016-sp,ECON,103
2016-sp,ECON,103
2016-sp,ECON,103
2016-sp,ECON,103
2016-sp,ECON,103
2016-sp,ECON,103
2016-sp,ECON,103
2016-sp,ECON,103
2016-sp,ECON,103
2016-sp,ECON,103
2016-sp,ECON,103
2016-sp,ECON,103
2016-sp,ECON,103
2016-sp,ECON,103
2016-sp,ECON,103
2016-sp,ECON,103
2016-sp,ECON,103
2016-sp,ECON,103
2016-sp,ECON,103
2016-sp,ECON,103
2016-sp,ECON,103
2016-sp,ECON,103
2016-sp,ECON,103
2016-sp,ECON,103
2016-sp,ECON,103
2016-sp,ECON,103
2016-sp,ECON,103
2016-sp,ECON,202
2016-sp,ECON,202
2016-sp,ECON,202
2016-sp,ECON,202
2016-sp,ECON,202
2016-sp,ECON,202
2016-sp,ECON,202
2016-sp,ECON,202
2016-sp,ECON,202
2016-sp,ECON,202
2016-sp,ECON,203
2016-sp,ECON,203
2016-sp,ECON,203
2016-sp,ECON,203
2016-sp,ECON,203
2016-sp,ECON,203
2016-sp,ECON,203
2016-sp,ECON,203
2016-sp,ECON,203
2016-sp,ECON,203
2016-sp,ECON,203
2016-sp,ECON,203
2016-sp,ECON,203
2016-sp,ECON,203
2016-sp,ECON,203
2016-sp,ECON,302
2016-sp,ECON,302
2016-sp,ECON,302
2016-sp,ECON,302
2016-sp,ECON,302
2016-sp,ECON,302
2016-sp,ECON,302
2016-sp,ECON,302
2016-sp,ECON,302
2016-sp,ECON,302
2016-sp,ECON,302
2016-sp,ECON,302
2016-sp,ECON,302
2016-sp,ECON,302
2016-sp,ECON,302
2016-sp,ECON,302
2016-sp,ECON,302
2016-sp,ECON,302
2016-sp,ECON,302
2016-sp,ECON,302
2016-sp,ECON,302
2016-sp,ECON,302
2016-sp,ECON,302
2016-sp,ECON,302
2016-sp,ECON,302
2016-sp,ECON,302
2016-sp,ECON,302
2016-sp,ECON,302
2016-sp,ECON,302
2016-sp,ECON,302
2016-sp,ECON,302
2016-sp,ECON,302
2016-sp,ECON,302
2016-sp,ECON,303
2016-sp,ECON,303
2016-sp,ECON,303
2016-sp,ECON,303
2016-sp,ECON,303
2016-sp,ECON,303
2016-sp,ECON,303
2016-sp,ECON,303
2016-sp,ECON,303
2016-sp,ECON,411
2016-sp,ECON,420
2016-sp,ECON,440
2016-sp,ECON,450
2016-sp,ECON,452
2016-sp,ECON,462
2016-sp,ECON,469
2016-sp,ECON,471
2016-sp,ECON,480
2016-sp,ECON,480
2016-sp,ECON,483
2016-sp,ECON,484
2016-sp,ECON,490
2016-sp,ECON,490
2016-sp,ECON,490
2016-sp,ECON,490
2016-sp,ECON,490
2016-sp,ECON,490
2016-sp,ECON,490
2016-sp,ECON,490
2016-sp,ECON,490
2016-sp,ECON,490
2016-sp,ECON,490
2016-sp,ECON,490
2016-sp,ECON,490
2016-sp,ECON,490
2016-sp,ECON,490
2016-sp,ECON,503
2016-sp,ECON,503
2016-sp,ECON,514
2016-sp,ECON,516
2016-sp,ECON,528
2016-sp,ECON,528
2016-sp,ECON,533
2016-sp,ECON,534
2016-sp,EDUC,202
2016-sp,EIL,422
2016-sp,EIL,460
2016-sp,ENG,198
2016-sp,ENG,333
2016-sp,ENG,333
2016-sp,ENG,360
2016-sp,ENG,460
2016-sp,ENG,466
2016-sp,ENG,471
2016-sp,ENG,565
2016-sp,ENG,571
2016-sp,ENGL,101
2016-sp,ENGL,103
2016-sp,ENGL,104
2016-sp,ENGL,104
2016-sp,ENGL,104
2016-sp,ENGL,109
2016-sp,ENGL,109
2016-sp,ENGL,119
2016-sp,ENGL,120
2016-sp,ENGL,121
2016-sp,ENGL,200
2016-sp,ENGL,200
2016-sp,ENGL,202
2016-sp,ENGL,204
2016-sp,ENGL,206
2016-sp,ENGL,207
2016-sp,ENGL,218
2016-sp,ENGL,245
2016-sp,ENGL,253
2016-sp,ENGL,270
2016-sp,ENGL,273
2016-sp,ENGL,301
2016-sp,ENGL,301
2016-sp,ENGL,301
2016-sp,ENGL,301
2016-sp,ENGL,330
2016-sp,ENGL,418
2016-sp,ENGL,428
2016-sp,ENGL,455
2016-sp,ENVS,301
2016-sp,EPS,201
2016-sp,EPS,202
2016-sp,EPS,202
2016-sp,EPS,310
2016-sp,EPS,325
2016-sp,EPS,411
2016-sp,EPS,580
2016-sp,EPSY,201
2016-sp,EPSY,202
2016-sp,EPSY,220
2016-sp,EPSY,220
2016-sp,EPSY,220
2016-sp,EPSY,420
2016-sp,EPSY,430
2016-sp,EPSY,480
2016-sp,EPSY,480
2016-sp,EPSY,490
2016-sp,EPSY,581
2016-sp,ESE,389
2016-sp,ESE,445
2016-sp,FAA,499
2016-sp,FIN,221
2016-sp,FIN,221
2016-sp,FIN,221
2016-sp,FIN,221
2016-sp,FIN,221
2016-sp,FIN,221
2016-sp,FIN,221
2016-sp,FIN,221
2016-sp,FIN,221
2016-sp,FIN,221
2016-sp,FIN,221
2016-sp,FIN,221
2016-sp,FIN,221
2016-sp,FIN,221
2016-sp,FIN,221
2016-sp,FIN,241
2016-sp,FIN,241
2016-sp,FIN,300
2016-sp,FIN,300
2016-sp,FIN,300
2016-sp,FIN,300
2016-sp,FIN,300
2016-sp,FIN,300
2016-sp,FIN,321
2016-sp,FIN,321
2016-sp,FIN,321
2016-sp,FIN,321
2016-sp,FIN,411
2016-sp,FIN,411
2016-sp,FIN,412
2016-sp,FIN,423
2016-sp,FIN,423
2016-sp,FIN,431
2016-sp,FIN,435
2016-sp,FIN,443
2016-sp,FIN,446
2016-sp,FIN,446
2016-sp,FIN,461
2016-sp,FIN,490
2016-sp,FIN,500
2016-sp,FIN,500
2016-sp,FIN,500
2016-sp,FIN,500
2016-sp,FIN,512
2016-sp,FIN,512
2016-sp,FIN,514
2016-sp,FIN,515
2016-sp,FIN,522
2016-sp,FIN,522
2016-sp,FIN,526
2016-sp,FIN,536
2016-sp,FIN,551
2016-sp,FIN,573
2016-sp,FIN,580
2016-sp,FIN,580
2016-sp,FIN,580
2016-sp,FIN,580
2016-sp,FR,101
2016-sp,FR,101
2016-sp,FR,102
2016-sp,FR,102
2016-sp,FR,102
2016-sp,FR,102
2016-sp,FR,102
2016-sp,FR,103
2016-sp,FR,103
2016-sp,FR,104
2016-sp,FR,104
2016-sp,FR,156
2016-sp,FR,418
2016-sp,FSHN,101
2016-sp,FSHN,120
2016-sp,FSHN,220
2016-sp,FSHN,232
2016-sp,FSHN,260
2016-sp,FSHN,322
2016-sp,FSHN,332
2016-sp,FSHN,349
2016-sp,FSHN,418
2016-sp,FSHN,427
2016-sp,FSHN,442
2016-sp,FSHN,460
2016-sp,FSHN,461
2016-sp,FSHN,464
2016-sp,FSHN,471
2016-sp,FSHN,499
2016-sp,FSHN,595
2016-sp,GCL,145
2016-sp,GCL,188
2016-sp,GE,261
2016-sp,GE,311
2016-sp,GE,312
2016-sp,GE,361
2016-sp,GE,400
2016-sp,GE,413
2016-sp,GE,423
2016-sp,GE,424
2016-sp,GE,494
2016-sp,GE,495
2016-sp,GEOG,101
2016-sp,GEOG,103
2016-sp,GEOG,105
2016-sp,GEOG,106
2016-sp,GEOG,110
2016-sp,GEOG,204
2016-sp,GEOG,210
2016-sp,GEOG,371
2016-sp,GEOG,379
2016-sp,GEOG,380
2016-sp,GEOG,466
2016-sp,GEOG,479
2016-sp,GEOL,100
2016-sp,GEOL,100
2016-sp,GEOL,100
2016-sp,GEOL,104
2016-sp,GEOL,111
2016-sp,GEOL,117
2016-sp,GEOL,118
2016-sp,GEOL,208
2016-sp,GEOL,380
2016-sp,GEOL,436
2016-sp,GEOL,440
2016-sp,GEOL,470
2016-sp,GER,101
2016-sp,GER,101
2016-sp,GER,102
2016-sp,GER,102
2016-sp,GER,102
2016-sp,GER,102
2016-sp,GER,251
2016-sp,GER,251
2016-sp,GER,251
2016-sp,GER,260
2016-sp,GLBL,100
2016-sp,GLBL,100
2016-sp,GLBL,100
2016-sp,GLBL,100
2016-sp,GLBL,250
2016-sp,GLBL,296
2016-sp,GLBL,392
2016-sp,GLBL,450
2016-sp,GWS,100
2016-sp,GWS,100
2016-sp,GWS,100
2016-sp,GWS,202
2016-sp,GWS,202
2016-sp,GWS,202
2016-sp,GWS,202
2016-sp,GWS,255
2016-sp,GWS,378
2016-sp,GWS,387
2016-sp,HDFS,105
2016-sp,HDFS,105
2016-sp,HDFS,120
2016-sp,HDFS,220
2016-sp,HDFS,290
2016-sp,HDFS,301
2016-sp,HDFS,305
2016-sp,HDFS,405
2016-sp,HDFS,408
2016-sp,HDFS,426
2016-sp,HIST,100
2016-sp,HIST,100
2016-sp,HIST,106
2016-sp,HIST,110
2016-sp,HIST,120
2016-sp,HIST,120
2016-sp,HIST,120
2016-sp,HIST,120
2016-sp,HIST,120
2016-sp,HIST,135
2016-sp,HIST,172
2016-sp,HIST,172
2016-sp,HIST,241
2016-sp,HIST,247
2016-sp,HIST,259
2016-sp,HIST,260
2016-sp,HIST,264
2016-sp,HIST,272
2016-sp,HIST,281
2016-sp,HIST,283
2016-sp,HIST,310
2016-sp,HIST,311
2016-sp,HIST,337
2016-sp,HIST,374
2016-sp,HORT,100
2016-sp,HORT,105
2016-sp,HORT,107
2016-sp,HORT,107
2016-sp,HORT,107
2016-sp,HORT,107
2016-sp,HORT,180
2016-sp,HORT,430
2016-sp,HRD,402
2016-sp,HRD,411
2016-sp,HRD,415
2016-sp,HRD,540
2016-sp,IB,100
2016-sp,IB,103
2016-sp,IB,105
2016-sp,IB,105
2016-sp,IB,109
2016-sp,IB,199
2016-sp,IB,202
2016-sp,IB,302
2016-sp,IB,329
2016-sp,IB,335
2016-sp,IB,361
2016-sp,IB,420
2016-sp,IB,432
2016-sp,IB,439
2016-sp,IB,461
2016-sp,IB,481
2016-sp,IB,485
2016-sp,IE,300
2016-sp,IE,300
2016-sp,IE,310
2016-sp,IE,330
2016-sp,IE,413
2016-sp,IE,420
2016-sp,IE,431
2016-sp,IE,525
2016-sp,IE,526
2016-sp,IHLT,102
2016-sp,IHLT,232
2016-sp,IHLT,375
2016-sp,IHLT,474
2016-sp,IHLT,475
2016-sp,INFO,102
2016-sp,INFO,202
2016-sp,INFO,490
2016-sp,JOUR,200
2016-sp,JOUR,205
2016-sp,JOUR,311
2016-sp,JOUR,425
2016-sp,JOUR,453
2016-sp,KIN,100
2016-sp,KIN,102
2016-sp,KIN,102
2016-sp,KIN,104
2016-sp,KIN,104
2016-sp,KIN,104
2016-sp,KIN,104
2016-sp,KIN,104
2016-sp,KIN,104
2016-sp,KIN,104
2016-sp,KIN,104
2016-sp,KIN,104
2016-sp,KIN,104
2016-sp,KIN,104
2016-sp,KIN,104
2016-sp,KIN,104
2016-sp,KIN,107
2016-sp,KIN,109
2016-sp,KIN,109
2016-sp,KIN,109
2016-sp,KIN,111
2016-sp,KIN,120
2016-sp,KIN,122
2016-sp,KIN,122
2016-sp,KIN,122
2016-sp,KIN,125
2016-sp,KIN,130
2016-sp,KIN,140
2016-sp,KIN,142
2016-sp,KIN,150
2016-sp,KIN,247
2016-sp,KIN,247
2016-sp,KIN,249
2016-sp,KIN,249
2016-sp,KIN,257
2016-sp,KIN,262
2016-sp,KIN,268
2016-sp,KIN,340
2016-sp,KIN,352
2016-sp,KIN,355
2016-sp,KIN,369
2016-sp,KIN,401
2016-sp,KIN,443
2016-sp,LA,221
2016-sp,LA,314
2016-sp,LA,427
2016-sp,LA,597
2016-sp,LAST,170
2016-sp,LAST,170
2016-sp,LAST,170
2016-sp,LAT,102
2016-sp,LAW,199
2016-sp,LAW,201
2016-sp,LAW,601
2016-sp,LAW,602
2016-sp,LAW,603
2016-sp,LAW,604
2016-sp,LAW,604
2016-sp,LAW,606
2016-sp,LAW,606
2016-sp,LAW,607
2016-sp,LAW,607
2016-sp,LAW,607
2016-sp,LAW,607
2016-sp,LAW,610
2016-sp,LAW,610
2016-sp,LAW,610
2016-sp,LAW,610
2016-sp,LAW,610
2016-sp,LAW,625
2016-sp,LAW,631
2016-sp,LAW,644
2016-sp,LAW,648
2016-sp,LAW,664
2016-sp,LAW,670
2016-sp,LAW,679
2016-sp,LAW,680
2016-sp,LAW,682
2016-sp,LAW,792
2016-sp,LAW,792
2016-sp,LAW,794
2016-sp,LAW,794
2016-sp,LER,100
2016-sp,LER,100
2016-sp,LER,110
2016-sp,LER,110
2016-sp,LER,110
2016-sp,LER,110
2016-sp,LER,523
2016-sp,LER,542
2016-sp,LER,543
2016-sp,LER,545
2016-sp,LER,562
2016-sp,LER,565
2016-sp,LER,567
2016-sp,LER,590
2016-sp,LER,590
2016-sp,LER,590
2016-sp,LER,590
2016-sp,LER,590
2016-sp,LER,591
2016-sp,LER,593
2016-sp,LER,595
2016-sp,LING,100
2016-sp,LING,111
2016-sp,LING,210
2016-sp,LING,225
2016-sp,LING,270
2016-sp,LING,301
2016-sp,LING,302
2016-sp,LING,307
2016-sp,LING,406
2016-sp,IS,404
2016-sp,IS,458
2016-sp,IS,501
2016-sp,IS,502
2016-sp,IS,502
2016-sp,IS,502
2016-sp,IS,502
2016-sp,IS,502
2016-sp,IS,505
2016-sp,IS,508
2016-sp,IS,514
2016-sp,IS,515
2016-sp,IS,545
2016-sp,IS,562
2016-sp,IS,567
2016-sp,IS,580
2016-sp,IS,580
2016-sp,IS,586
2016-sp,IS,590
2016-sp,LLS,100
2016-sp,LLS,100
2016-sp,LLS,100
2016-sp,LLS,230
2016-sp,LLS,265
2016-sp,LLS,279
2016-sp,LLS,279
2016-sp,LLS,382
2016-sp,MACS,100
2016-sp,MACS,100
2016-sp,MACS,100
2016-sp,MACS,100
2016-sp,MACS,100
2016-sp,MACS,100
2016-sp,MACS,100
2016-sp,MACS,100
2016-sp,MACS,100
2016-sp,MACS,100
2016-sp,MACS,100
2016-sp,MACS,100
2016-sp,MACS,100
2016-sp,MACS,100
2016-sp,MACS,101
2016-sp,MACS,101
2016-sp,MACS,101
2016-sp,MACS,101
2016-sp,MACS,101
2016-sp,MACS,224
2016-sp,MACS,262
2016-sp,MACS,264
2016-sp,MACS,295
2016-sp,MACS,320
2016-sp,MACS,320
2016-sp,MACS,326
2016-sp,MACS,351
2016-sp,MACS,356
2016-sp,MACS,395
2016-sp,MACS,464
2016-sp,MATH,103
2016-sp,MATH,115
2016-sp,MATH,117
2016-sp,MATH,119
2016-sp,MATH,124
2016-sp,MATH,124
2016-sp,MATH,124
2016-sp,MATH,124
2016-sp,MATH,124
2016-sp,MATH,124
2016-sp,MATH,124
2016-sp,MATH,181
2016-sp,MATH,210
2016-sp,MATH,213
2016-sp,MATH,220
2016-sp,MATH,220
2016-sp,MATH,220
2016-sp,MATH,225
2016-sp,MATH,225
2016-sp,MATH,231
2016-sp,MATH,231
2016-sp,MATH,231
2016-sp,MATH,231
2016-sp,MATH,231
2016-sp,MATH,231
2016-sp,MATH,231
2016-sp,MATH,234
2016-sp,MATH,234
2016-sp,MATH,234
2016-sp,MATH,234
2016-sp,MATH,241
2016-sp,MATH,241
2016-sp,MATH,241
2016-sp,MATH,241
2016-sp,MATH,249
2016-sp,MATH,285
2016-sp,MATH,285
2016-sp,MATH,285
2016-sp,MATH,285
2016-sp,MATH,285
2016-sp,MATH,285
2016-sp,MATH,285
2016-sp,MATH,285
2016-sp,MATH,285
2016-sp,MATH,285
2016-sp,MATH,285
2016-sp,MATH,285
2016-sp,MATH,286
2016-sp,MATH,286
2016-sp,MATH,286
2016-sp,MATH,286
2016-sp,MATH,347
2016-sp,MATH,347
2016-sp,MATH,347
2016-sp,MATH,347
2016-sp,MATH,347
2016-sp,MATH,347
2016-sp,MATH,347
2016-sp,MATH,402
2016-sp,MATH,402
2016-sp,MATH,403
2016-sp,MATH,410
2016-sp,MATH,412
2016-sp,MATH,412
2016-sp,MATH,413
2016-sp,MATH,414
2016-sp,MATH,415
2016-sp,MATH,415
2016-sp,MATH,415
2016-sp,MATH,415
2016-sp,MATH,416
2016-sp,MATH,416
2016-sp,MATH,416
2016-sp,MATH,416
2016-sp,MATH,417
2016-sp,MATH,417
2016-sp,MATH,417
2016-sp,MATH,432
2016-sp,MATH,441
2016-sp,MATH,441
2016-sp,MATH,441
2016-sp,MATH,441
2016-sp,MATH,442
2016-sp,MATH,442
2016-sp,MATH,444
2016-sp,MATH,444
2016-sp,MATH,444
2016-sp,MATH,444
2016-sp,MATH,446
2016-sp,MATH,446
2016-sp,MATH,447
2016-sp,MATH,453
2016-sp,MATH,453
2016-sp,MATH,461
2016-sp,MATH,461
2016-sp,MATH,461
2016-sp,MATH,461
2016-sp,MATH,461
2016-sp,MATH,472
2016-sp,MATH,478
2016-sp,MATH,481
2016-sp,MATH,482
2016-sp,MATH,484
2016-sp,MATH,487
2016-sp,MATH,540
2016-sp,MATH,541
2016-sp,MBA,503
2016-sp,MBA,503
2016-sp,MBA,503
2016-sp,MBA,503
2016-sp,MBA,503
2016-sp,MBA,503
2016-sp,MBA,504
2016-sp,MBA,504
2016-sp,MBA,504
2016-sp,MBA,504
2016-sp,MBA,505
2016-sp,MBA,505
2016-sp,MBA,505
2016-sp,MBA,505
2016-sp,MBA,505
2016-sp,MBA,505
2016-sp,MBA,505
2016-sp,MBA,505
2016-sp,MBA,505
2016-sp,MCB,100
2016-sp,MCB,101
2016-sp,MCB,101
2016-sp,MCB,101
2016-sp,MCB,101
2016-sp,MCB,101
2016-sp,MCB,101
2016-sp,MCB,101
2016-sp,MCB,150
2016-sp,MCB,150
2016-sp,MCB,150
2016-sp,MCB,150
2016-sp,MCB,150
2016-sp,MCB,150
2016-sp,MCB,150
2016-sp,MCB,150
2016-sp,MCB,150
2016-sp,MCB,150
2016-sp,MCB,150
2016-sp,MCB,150
2016-sp,MCB,150
2016-sp,MCB,150
2016-sp,MCB,150
2016-sp,MCB,150
2016-sp,MCB,150
2016-sp,MCB,150
2016-sp,MCB,150
2016-sp,MCB,150
2016-sp,MCB,150
2016-sp,MCB,150
2016-sp,MCB,151
2016-sp,MCB,151
2016-sp,MCB,246
2016-sp,MCB,247
2016-sp,MCB,247
2016-sp,MCB,247
2016-sp,MCB,247
2016-sp,MCB,247
2016-sp,MCB,247
2016-sp,MCB,247
2016-sp,MCB,247
2016-sp,MCB,247
2016-sp,MCB,247
2016-sp,MCB,247
2016-sp,MCB,247
2016-sp,MCB,247
2016-sp,MCB,251
2016-sp,MCB,251
2016-sp,MCB,252
2016-sp,MCB,252
2016-sp,MCB,252
2016-sp,MCB,252
2016-sp,MCB,252
2016-sp,MCB,252
2016-sp,MCB,252
2016-sp,MCB,252
2016-sp,MCB,252
2016-sp,MCB,252
2016-sp,MCB,252
2016-sp,MCB,252
2016-sp,MCB,252
2016-sp,MCB,252
2016-sp,MCB,252
2016-sp,MCB,253
2016-sp,MCB,253
2016-sp,MCB,253
2016-sp,MCB,253
2016-sp,MCB,253
2016-sp,MCB,253
2016-sp,MCB,253
2016-sp,MCB,253
2016-sp,MCB,253
2016-sp,MCB,253
2016-sp,MCB,253
2016-sp,MCB,253
2016-sp,MCB,270
2016-sp,MCB,300
2016-sp,MCB,301
2016-sp,MCB,312
2016-sp,MCB,317
2016-sp,MCB,317
2016-sp,MCB,317
2016-sp,MCB,317
2016-sp,MCB,317
2016-sp,MCB,317
2016-sp,MCB,320
2016-sp,MCB,354
2016-sp,MCB,354
2016-sp,MCB,402
2016-sp,MCB,406
2016-sp,MCB,424
2016-sp,MCB,429
2016-sp,MCB,432
2016-sp,MCB,435
2016-sp,MCB,450
2016-sp,MCB,458
2016-sp,MCB,462
2016-sp,MCB,465
2016-sp,MDIA,199
2016-sp,MDIA,223
2016-sp,MDIA,320
2016-sp,MDIA,370
2016-sp,MDIA,390
2016-sp,ME,170
2016-sp,ME,199
2016-sp,ME,199
2016-sp,ME,199
2016-sp,ME,270
2016-sp,ME,300
2016-sp,ME,300
2016-sp,ME,310
2016-sp,ME,310
2016-sp,ME,320
2016-sp,ME,320
2016-sp,ME,320
2016-sp,ME,330
2016-sp,ME,330
2016-sp,ME,340
2016-sp,ME,340
2016-sp,ME,360
2016-sp,ME,360
2016-sp,ME,370
2016-sp,ME,370
2016-sp,ME,370
2016-sp,ME,371
2016-sp,ME,371
2016-sp,ME,400
2016-sp,ME,431
2016-sp,ME,452
2016-sp,ME,470
2016-sp,ME,470
2016-sp,ME,471
2016-sp,ME,472
2016-sp,ME,483
2016-sp,ME,487
2016-sp,ME,521
2016-sp,MSE,201
2016-sp,MSE,206
2016-sp,MSE,280
2016-sp,MSE,304
2016-sp,MSE,308
2016-sp,MSE,395
2016-sp,MSE,396
2016-sp,MSE,402
2016-sp,MSE,405
2016-sp,MSE,420
2016-sp,MSE,442
2016-sp,MSE,450
2016-sp,MSE,455
2016-sp,MSE,458
2016-sp,MSE,460
2016-sp,MSE,487
2016-sp,MSE,580
2016-sp,MUS,102
2016-sp,MUS,102
2016-sp,MUS,102
2016-sp,MUS,108
2016-sp,MUS,108
2016-sp,MUS,108
2016-sp,MUS,108
2016-sp,MUS,130
2016-sp,MUS,133
2016-sp,MUS,133
2016-sp,MUS,240
2016-sp,MUS,242
2016-sp,MUS,250
2016-sp,MUS,250
2016-sp,MUS,263
2016-sp,MUS,268
2016-sp,MUS,269
2016-sp,MUS,272
2016-sp,MUS,314
2016-sp,MUS,344
2016-sp,MUS,450
2016-sp,MUS,499
2016-sp,MUS,501
2016-sp,MUS,527
2016-sp,MUSE,250
2016-sp,NPRE,101
2016-sp,NPRE,199
2016-sp,NPRE,247
2016-sp,NPRE,402
2016-sp,NPRE,421
2016-sp,NPRE,441
2016-sp,NPRE,442
2016-sp,NPRE,447
2016-sp,NPRE,451
2016-sp,NPRE,455
2016-sp,NPRE,470
2016-sp,NPRE,475
2016-sp,NPRE,480
2016-sp,NPRE,498
2016-sp,NPRE,598
2016-sp,NRES,101
2016-sp,NRES,102
2016-sp,NRES,201
2016-sp,NRES,287
2016-sp,NRES,407
2016-sp,NRES,421
2016-sp,NRES,456
2016-sp,NRES,474
2016-sp,NRES,488
2016-sp,NRES,502
2016-sp,NRES,511
2016-sp,NUTR,510
2016-sp,PATH,433
2016-sp,PHIL,100
2016-sp,PHIL,100
2016-sp,PHIL,101
2016-sp,PHIL,101
2016-sp,PHIL,101
2016-sp,PHIL,102
2016-sp,PHIL,102
2016-sp,PHIL,102
2016-sp,PHIL,102
2016-sp,PHIL,102
2016-sp,PHIL,103
2016-sp,PHIL,103
2016-sp,PHIL,104
2016-sp,PHIL,104
2016-sp,PHIL,105
2016-sp,PHIL,105
2016-sp,PHIL,105
2016-sp,PHIL,203
2016-sp,PHIL,206
2016-sp,PHIL,210
2016-sp,PHIL,210
2016-sp,PHIL,250
2016-sp,PHIL,425
2016-sp,PHIL,436
2016-sp,PHYS,100
2016-sp,PHYS,101
2016-sp,PHYS,101
2016-sp,PHYS,102
2016-sp,PHYS,102
2016-sp,PHYS,150
2016-sp,PHYS,211
2016-sp,PHYS,211
2016-sp,PHYS,211
2016-sp,PHYS,211
2016-sp,PHYS,212
2016-sp,PHYS,212
2016-sp,PHYS,212
2016-sp,PHYS,213
2016-sp,PHYS,213
2016-sp,PHYS,213
2016-sp,PHYS,214
2016-sp,PHYS,214
2016-sp,PHYS,214
2016-sp,PHYS,225
2016-sp,PHYS,280
2016-sp,PHYS,325
2016-sp,PHYS,326
2016-sp,PHYS,401
2016-sp,PHYS,403
2016-sp,PHYS,406
2016-sp,PHYS,419
2016-sp,PHYS,427
2016-sp,PHYS,435
2016-sp,PHYS,436
2016-sp,PHYS,470
2016-sp,PHYS,486
2016-sp,PHYS,487
2016-sp,PHYS,496
2016-sp,PHYS,498
2016-sp,PHYS,504
2016-sp,PHYS,513
2016-sp,PHYS,560
2016-sp,PHYS,581
2016-sp,PLPA,200
2016-sp,PLPA,204
2016-sp,PS,100
2016-sp,PS,100
2016-sp,PS,100
2016-sp,PS,101
2016-sp,PS,101
2016-sp,PS,202
2016-sp,PS,220
2016-sp,PS,224
2016-sp,PS,230
2016-sp,PS,231
2016-sp,PS,240
2016-sp,PS,240
2016-sp,PS,241
2016-sp,PS,270
2016-sp,PS,272
2016-sp,PS,280
2016-sp,PS,280
2016-sp,PS,281
